id,gender,website,date,stayTime
3,Female,Planning,7/18/2020,20
9,Male,Classroom,10/1/2020,26
-1,Unknown,SchoolHistory,1/31/2021,18
4,Female,Classroom,1/12/2021,31
3,Female,Classroom,8/6/2020,22
3,Female,StudentLife,8/6/2020,12
-1,Unknown,SchoolHistory,9/28/2020,5
0,Female,Admission,5/15/2020,34
7,Male,Classroom,9/22/2020,29
-2,Unknown,Planning,9/30/2020,10
-1,Unknown,SchoolHistory,3/7/2020,6
8,Male,MainPage,11/26/2020,33
-3,Unknown,StudentLife,2/5/2020,6
-3,Unknown,SchoolHistory,8/1/2020,22
10,Male,News,6/13/2020,13
4,Female,Classroom,4/17/2020,21
10,Male,SchoolHistory,2/26/2020,31
-3,Unknown,Planning,8/1/2020,10
4,Female,Classroom,1/1/2021,6
1,Female,Admission,1/14/2021,9
-2,Unknown,MainPage,4/15/2020,33
9,Male,News,9/24/2020,7
-5,Unknown,MainPage,3/6/2020,12
1,Female,Planning,11/14/2020,20
-1,Unknown,Classroom,11/4/2020,24
9,Male,SchoolHistory,5/5/2020,23
6,Male,Planning,1/6/2021,32
1,Female,MainPage,7/15/2020,38
3,Female,StudentLife,10/20/2020,7
-5,Unknown,Planning,6/20/2020,37
3,Female,Planning,9/22/2020,13
-1,Unknown,SchoolHistory,10/12/2020,36
-3,Unknown,StudentLife,8/28/2020,38
-3,Unknown,StudentLife,6/13/2020,28
4,Female,Admission,10/7/2020,18
4,Female,News,5/10/2020,28
-3,Unknown,SchoolHistory,10/3/2020,18
-1,Unknown,StudentLife,4/29/2020,12
-3,Unknown,Planning,9/3/2020,8
3,Female,StudentLife,9/26/2020,23
8,Male,News,7/11/2020,20
7,Male,Admission,9/16/2020,33
-3,Unknown,Classroom,11/15/2020,38
2,Female,SchoolHistory,11/13/2020,32
9,Male,Classroom,7/1/2020,39
5,Female,Planning,4/21/2020,24
1,Female,StudentLife,3/30/2020,30
-3,Unknown,SchoolHistory,8/23/2020,12
7,Male,Admission,7/7/2020,39
7,Male,StudentLife,3/20/2020,8
0,Female,SchoolHistory,5/8/2020,5
1,Female,Classroom,8/8/2020,21
0,Female,Admission,8/20/2020,28
4,Female,MainPage,11/20/2020,7
-2,Unknown,Admission,9/10/2020,11
8,Male,News,3/4/2020,20
9,Male,Classroom,2/9/2020,11
6,Male,Admission,11/28/2020,32
10,Male,Planning,4/19/2020,36
-2,Unknown,Planning,4/6/2020,4
10,Male,SchoolHistory,5/14/2020,14
10,Male,StudentLife,6/30/2020,35
-1,Unknown,SchoolHistory,8/6/2020,15
9,Male,Admission,2/8/2020,14
10,Male,News,10/2/2020,11
-5,Unknown,Classroom,5/1/2020,21
2,Female,Classroom,7/30/2020,14
-1,Unknown,Admission,10/24/2020,11
5,Female,MainPage,5/13/2020,19
2,Female,Classroom,4/13/2020,19
1,Female,News,10/18/2020,36
-1,Unknown,Planning,1/22/2021,21
10,Male,StudentLife,2/5/2020,13
9,Male,SchoolHistory,7/14/2020,23
8,Male,News,8/13/2020,17
9,Male,Admission,12/24/2020,14
10,Male,MainPage,1/3/2021,23
5,Female,Classroom,6/28/2020,10
9,Male,Admission,11/20/2020,32
3,Female,News,6/22/2020,14
8,Male,SchoolHistory,9/13/2020,22
7,Male,Planning,4/25/2020,10
9,Male,Admission,6/19/2020,32
-3,Unknown,Admission,7/5/2020,29
4,Female,Planning,1/30/2021,27
9,Male,Planning,3/13/2020,13
4,Female,Admission,10/13/2020,30
-4,Unknown,SchoolHistory,3/31/2020,23
-4,Unknown,SchoolHistory,2/10/2020,9
-5,Unknown,SchoolHistory,3/7/2020,19
2,Female,SchoolHistory,10/7/2020,16
-2,Unknown,StudentLife,11/4/2020,27
9,Male,Planning,9/18/2020,38
-1,Unknown,Admission,5/2/2020,34
-4,Unknown,News,4/5/2020,4
-1,Unknown,StudentLife,3/14/2020,18
8,Male,Admission,4/4/2020,11
1,Female,StudentLife,4/4/2020,35
3,Female,MainPage,11/30/2020,28
-5,Unknown,Admission,1/30/2021,27
-5,Unknown,MainPage,2/9/2020,11
7,Male,MainPage,4/1/2020,36
-5,Unknown,Admission,5/2/2020,18
8,Male,Classroom,3/4/2020,16
5,Female,Classroom,7/30/2020,34
8,Male,Admission,9/20/2020,31
9,Male,Planning,3/2/2020,11
1,Female,MainPage,5/13/2020,12
9,Male,StudentLife,3/12/2020,19
5,Female,SchoolHistory,4/28/2020,3
10,Male,Classroom,3/10/2020,10
3,Female,News,11/2/2020,4
3,Female,SchoolHistory,7/17/2020,20
-4,Unknown,MainPage,11/14/2020,37
-3,Unknown,News,12/19/2020,14
0,Female,SchoolHistory,9/16/2020,27
0,Female,SchoolHistory,2/13/2020,25
-4,Unknown,Admission,12/28/2020,34
-3,Unknown,SchoolHistory,3/16/2020,8
5,Female,MainPage,11/17/2020,16
4,Female,MainPage,1/28/2021,22
7,Male,SchoolHistory,4/11/2020,16
-5,Unknown,Planning,10/31/2020,37
5,Female,Planning,8/23/2020,5
-4,Unknown,MainPage,8/2/2020,36
-4,Unknown,Planning,12/13/2020,8
1,Female,SchoolHistory,9/4/2020,35
2,Female,Planning,5/19/2020,18
10,Male,Admission,1/7/2021,32
-1,Unknown,Admission,5/20/2020,33
-3,Unknown,Planning,10/24/2020,38
1,Female,Planning,3/18/2020,4
-1,Unknown,SchoolHistory,10/24/2020,15
3,Female,SchoolHistory,3/24/2020,35
6,Male,News,10/17/2020,19
-5,Unknown,StudentLife,4/21/2020,25
8,Male,SchoolHistory,3/19/2020,22
1,Female,SchoolHistory,6/29/2020,30
6,Male,Admission,12/29/2020,24
3,Female,Classroom,11/11/2020,4
7,Male,Classroom,2/15/2020,6
-2,Unknown,Classroom,11/22/2020,27
2,Female,StudentLife,1/22/2021,22
9,Male,SchoolHistory,10/7/2020,19
5,Female,MainPage,2/15/2020,9
-5,Unknown,MainPage,2/1/2021,35
-2,Unknown,Planning,3/24/2020,19
-2,Unknown,SchoolHistory,2/24/2020,25
-5,Unknown,StudentLife,9/17/2020,32
6,Male,MainPage,8/10/2020,20
-3,Unknown,SchoolHistory,10/28/2020,34
1,Female,StudentLife,1/29/2021,9
10,Male,MainPage,10/1/2020,17
7,Male,MainPage,7/24/2020,24
-2,Unknown,News,11/29/2020,31
7,Male,MainPage,8/31/2020,14
4,Female,Admission,7/12/2020,29
-2,Unknown,StudentLife,5/3/2020,9
-4,Unknown,Classroom,11/16/2020,32
10,Male,Planning,7/21/2020,33
2,Female,Classroom,7/15/2020,8
-2,Unknown,Admission,7/23/2020,3
-5,Unknown,StudentLife,5/31/2020,12
-4,Unknown,News,4/14/2020,32
-2,Unknown,StudentLife,8/15/2020,7
-4,Unknown,Admission,3/17/2020,7
7,Male,StudentLife,1/14/2021,9
6,Male,MainPage,12/26/2020,23
6,Male,News,10/12/2020,37
6,Male,Classroom,4/13/2020,8
-4,Unknown,Classroom,10/25/2020,15
2,Female,Planning,4/27/2020,27
-3,Unknown,News,2/3/2020,3
-2,Unknown,Planning,11/18/2020,27
2,Female,News,6/19/2020,23
3,Female,StudentLife,7/19/2020,28
10,Male,Classroom,4/22/2020,38
6,Male,Admission,6/15/2020,7
7,Male,Admission,2/26/2020,11
6,Male,Planning,8/17/2020,25
4,Female,News,9/12/2020,25
-1,Unknown,SchoolHistory,10/30/2020,31
5,Female,Classroom,12/13/2020,16
-1,Unknown,SchoolHistory,9/23/2020,6
10,Male,Admission,12/19/2020,33
-5,Unknown,Admission,10/18/2020,35
8,Male,Admission,9/21/2020,36
-5,Unknown,Classroom,6/2/2020,30
-2,Unknown,Classroom,5/10/2020,9
-2,Unknown,News,3/8/2020,37
0,Female,StudentLife,4/8/2020,6
3,Female,SchoolHistory,9/8/2020,3
-5,Unknown,Planning,2/6/2020,11
7,Male,Classroom,1/8/2021,34
-2,Unknown,MainPage,10/21/2020,16
7,Male,MainPage,2/17/2020,15
5,Female,StudentLife,3/12/2020,26
-3,Unknown,Planning,3/24/2020,34
3,Female,StudentLife,5/14/2020,11
8,Male,Admission,4/11/2020,38
-5,Unknown,MainPage,11/19/2020,8
6,Male,SchoolHistory,12/15/2020,17
-1,Unknown,StudentLife,5/28/2020,8
-2,Unknown,Planning,4/23/2020,3
4,Female,News,12/1/2020,21
-3,Unknown,News,2/27/2020,17
-4,Unknown,News,6/15/2020,11
-2,Unknown,News,11/17/2020,40
-4,Unknown,StudentLife,1/31/2021,15
6,Male,MainPage,11/12/2020,22
8,Male,Admission,6/23/2020,20
-5,Unknown,News,3/25/2020,28
6,Male,Planning,9/26/2020,12
7,Male,MainPage,2/1/2021,17
5,Female,Classroom,2/12/2020,18
-3,Unknown,Classroom,2/12/2020,14
6,Male,News,11/23/2020,38
2,Female,StudentLife,10/15/2020,3
9,Male,Admission,7/19/2020,10
-4,Unknown,Planning,1/20/2021,36
-3,Unknown,News,10/21/2020,14
0,Female,Classroom,10/28/2020,15
-1,Unknown,SchoolHistory,8/6/2020,6
-2,Unknown,StudentLife,2/4/2020,40
-2,Unknown,Admission,7/21/2020,20
-1,Unknown,StudentLife,2/1/2021,4
10,Male,News,11/29/2020,31
4,Female,Admission,1/6/2021,8
-5,Unknown,Admission,8/9/2020,34
-2,Unknown,SchoolHistory,8/31/2020,32
5,Female,StudentLife,1/6/2021,24
4,Female,News,12/28/2020,10
-1,Unknown,Admission,3/24/2020,14
-5,Unknown,Admission,11/28/2020,19
9,Male,StudentLife,10/19/2020,28
-3,Unknown,StudentLife,8/4/2020,10
3,Female,Classroom,8/25/2020,13
4,Female,StudentLife,9/24/2020,3
2,Female,MainPage,4/10/2020,4
7,Male,SchoolHistory,2/25/2020,10
8,Male,Admission,4/18/2020,12
6,Male,StudentLife,7/8/2020,25
-2,Unknown,Planning,10/15/2020,36
-3,Unknown,SchoolHistory,6/1/2020,31
-1,Unknown,MainPage,1/16/2021,31
9,Male,Classroom,7/2/2020,25
3,Female,MainPage,3/17/2020,36
7,Male,News,2/25/2020,11
-2,Unknown,Planning,3/15/2020,6
8,Male,Planning,3/9/2020,31
-4,Unknown,Admission,5/17/2020,11
7,Male,News,6/29/2020,15
8,Male,MainPage,5/4/2020,21
8,Male,Planning,9/6/2020,18
7,Male,Admission,11/19/2020,23
7,Male,Classroom,6/18/2020,13
5,Female,MainPage,4/24/2020,15
-3,Unknown,Planning,12/12/2020,6
6,Male,MainPage,5/9/2020,39
5,Female,Planning,1/16/2021,25
4,Female,MainPage,3/7/2020,10
3,Female,Planning,7/16/2020,23
-3,Unknown,StudentLife,10/21/2020,5
2,Female,StudentLife,3/22/2020,35
4,Female,StudentLife,8/5/2020,34
-3,Unknown,StudentLife,4/10/2020,10
8,Male,Planning,7/8/2020,19
7,Male,News,9/15/2020,20
0,Female,Classroom,7/25/2020,14
7,Male,MainPage,10/23/2020,39
3,Female,SchoolHistory,8/12/2020,25
7,Male,Admission,2/10/2020,12
-4,Unknown,Admission,2/19/2020,38
3,Female,MainPage,3/21/2020,36
-1,Unknown,Classroom,8/19/2020,20
9,Male,Classroom,10/24/2020,37
6,Male,Classroom,6/26/2020,39
-3,Unknown,MainPage,4/4/2020,34
-1,Unknown,StudentLife,10/29/2020,10
-2,Unknown,Planning,3/18/2020,16
-2,Unknown,Planning,9/12/2020,5
3,Female,News,1/28/2021,7
-3,Unknown,StudentLife,12/29/2020,23
5,Female,SchoolHistory,10/4/2020,27
-2,Unknown,MainPage,2/15/2020,4
7,Male,Classroom,8/17/2020,7
4,Female,StudentLife,4/22/2020,13
2,Female,Planning,12/5/2020,37
-3,Unknown,Admission,11/28/2020,11
5,Female,StudentLife,2/1/2020,13
7,Male,SchoolHistory,3/5/2020,11
8,Male,MainPage,3/23/2020,22
8,Male,SchoolHistory,8/8/2020,19
4,Female,News,11/16/2020,20
-3,Unknown,Classroom,2/13/2020,3
5,Female,StudentLife,5/11/2020,13
0,Female,Planning,10/29/2020,17
2,Female,Planning,4/17/2020,33
-1,Unknown,Classroom,8/21/2020,36
3,Female,StudentLife,10/20/2020,16
6,Male,Planning,8/20/2020,3
-4,Unknown,Classroom,3/1/2020,14
-2,Unknown,Planning,8/16/2020,10
6,Male,MainPage,7/4/2020,15
2,Female,MainPage,1/9/2021,22
-5,Unknown,Admission,3/12/2020,10
-4,Unknown,Admission,2/24/2020,17
-3,Unknown,MainPage,3/10/2020,3
9,Male,StudentLife,10/25/2020,20
6,Male,MainPage,7/17/2020,34
9,Male,Admission,12/12/2020,37
9,Male,News,11/29/2020,21
8,Male,Admission,9/4/2020,40
6,Male,StudentLife,5/3/2020,8
1,Female,MainPage,4/8/2020,7
3,Female,StudentLife,3/23/2020,15
-3,Unknown,Classroom,1/26/2021,4
6,Male,StudentLife,1/12/2021,39
9,Male,News,1/10/2021,34
5,Female,Planning,8/10/2020,36
4,Female,Classroom,7/19/2020,22
-2,Unknown,StudentLife,6/3/2020,30
8,Male,MainPage,7/25/2020,18
-2,Unknown,SchoolHistory,6/19/2020,9
6,Male,SchoolHistory,6/14/2020,30
5,Female,Classroom,10/3/2020,19
6,Male,MainPage,11/20/2020,37
7,Male,StudentLife,3/4/2020,14
10,Male,News,12/11/2020,22
9,Male,StudentLife,6/9/2020,31
0,Female,SchoolHistory,1/31/2021,8
3,Female,SchoolHistory,2/23/2020,6
10,Male,MainPage,2/15/2020,4
-3,Unknown,Classroom,6/29/2020,10
9,Male,Planning,3/28/2020,20
-1,Unknown,SchoolHistory,3/13/2020,18
3,Female,Classroom,5/28/2020,7
0,Female,MainPage,4/11/2020,31
-1,Unknown,News,5/22/2020,15
-2,Unknown,Planning,1/13/2021,6
7,Male,News,4/6/2020,7
0,Female,StudentLife,2/28/2020,19
5,Female,Planning,9/13/2020,34
7,Male,MainPage,10/9/2020,4
6,Male,MainPage,9/25/2020,5
5,Female,News,1/2/2021,34
8,Male,Admission,3/10/2020,22
-1,Unknown,Planning,10/17/2020,20
6,Male,Classroom,1/1/2021,14
8,Male,Admission,3/17/2020,39
-2,Unknown,MainPage,8/10/2020,40
9,Male,Planning,1/25/2021,4
-4,Unknown,Planning,12/5/2020,9
-4,Unknown,Classroom,6/2/2020,5
10,Male,StudentLife,4/13/2020,28
0,Female,Classroom,10/11/2020,8
10,Male,SchoolHistory,7/19/2020,27
2,Female,Planning,9/13/2020,12
5,Female,MainPage,2/25/2020,12
5,Female,Admission,5/7/2020,8
-4,Unknown,Classroom,3/15/2020,15
8,Male,SchoolHistory,5/17/2020,17
-4,Unknown,News,9/2/2020,38
7,Male,News,5/7/2020,5
-4,Unknown,Planning,11/3/2020,11
0,Female,News,9/26/2020,36
3,Female,Classroom,3/3/2020,36
9,Male,Planning,1/6/2021,9
-4,Unknown,News,5/25/2020,4
10,Male,Admission,1/26/2021,24
1,Female,MainPage,12/8/2020,30
9,Male,Planning,7/30/2020,10
-2,Unknown,SchoolHistory,5/12/2020,19
10,Male,StudentLife,2/27/2020,32
-1,Unknown,SchoolHistory,9/27/2020,3
6,Male,Planning,6/19/2020,11
-2,Unknown,MainPage,11/9/2020,7
0,Female,StudentLife,10/8/2020,39
2,Female,SchoolHistory,7/8/2020,38
5,Female,Classroom,11/8/2020,39
1,Female,StudentLife,8/20/2020,15
0,Female,Planning,6/6/2020,15
8,Male,MainPage,7/16/2020,18
1,Female,StudentLife,6/13/2020,19
6,Male,Planning,2/11/2020,8
3,Female,MainPage,6/11/2020,35
6,Male,StudentLife,2/26/2020,19
0,Female,StudentLife,8/12/2020,6
2,Female,Classroom,5/22/2020,28
7,Male,Classroom,8/21/2020,21
4,Female,StudentLife,11/22/2020,25
-5,Unknown,News,9/12/2020,39
9,Male,Admission,7/21/2020,30
-3,Unknown,Planning,9/2/2020,11
7,Male,StudentLife,7/21/2020,3
4,Female,SchoolHistory,11/8/2020,27
-4,Unknown,Classroom,4/1/2020,4
-4,Unknown,MainPage,12/23/2020,18
2,Female,StudentLife,1/2/2021,10
-5,Unknown,MainPage,11/17/2020,24
7,Male,StudentLife,1/26/2021,28
6,Male,Classroom,4/9/2020,21
1,Female,MainPage,2/25/2020,23
2,Female,StudentLife,6/12/2020,25
9,Male,MainPage,4/3/2020,18
10,Male,MainPage,1/21/2021,9
5,Female,Classroom,4/26/2020,30
0,Female,News,3/22/2020,25
2,Female,Classroom,8/7/2020,23
6,Male,MainPage,12/10/2020,5
4,Female,News,1/24/2021,19
-2,Unknown,Admission,12/11/2020,23
10,Male,MainPage,6/16/2020,36
-4,Unknown,SchoolHistory,1/3/2021,36
-2,Unknown,StudentLife,2/12/2020,7
3,Female,MainPage,10/9/2020,19
8,Male,StudentLife,5/21/2020,15
10,Male,News,11/2/2020,16
8,Male,Admission,12/25/2020,26
7,Male,Planning,2/28/2020,38
2,Female,Classroom,3/12/2020,14
2,Female,Planning,6/27/2020,32
1,Female,Classroom,7/21/2020,15
-2,Unknown,Admission,2/9/2020,24
9,Male,News,8/29/2020,24
3,Female,Planning,1/25/2021,5
-4,Unknown,MainPage,9/15/2020,4
-4,Unknown,MainPage,3/1/2020,40
-2,Unknown,SchoolHistory,11/29/2020,9
10,Male,Admission,9/23/2020,3
4,Female,Classroom,12/18/2020,38
-1,Unknown,Admission,4/22/2020,5
-1,Unknown,Admission,11/11/2020,34
3,Female,MainPage,7/17/2020,23
8,Male,SchoolHistory,6/28/2020,9
10,Male,Admission,10/31/2020,34
-2,Unknown,Planning,7/10/2020,18
7,Male,Planning,12/11/2020,26
10,Male,News,3/18/2020,20
3,Female,Admission,7/8/2020,22
5,Female,MainPage,2/28/2020,28
-3,Unknown,SchoolHistory,10/12/2020,23
7,Male,MainPage,3/28/2020,38
7,Male,Admission,6/16/2020,26
-3,Unknown,StudentLife,1/12/2021,11
3,Female,MainPage,1/15/2021,5
-5,Unknown,Admission,2/2/2020,6
1,Female,Planning,9/19/2020,36
9,Male,Planning,11/12/2020,19
-4,Unknown,StudentLife,6/3/2020,14
-1,Unknown,SchoolHistory,5/1/2020,27
8,Male,StudentLife,11/18/2020,37
0,Female,MainPage,5/28/2020,15
10,Male,SchoolHistory,3/31/2020,19
0,Female,Classroom,3/1/2020,15
-5,Unknown,Planning,12/4/2020,7
4,Female,Admission,8/15/2020,12
0,Female,Admission,7/1/2020,19
8,Male,MainPage,3/15/2020,8
-5,Unknown,Planning,10/21/2020,22
-2,Unknown,Planning,2/16/2020,4
-2,Unknown,Admission,2/4/2020,10
7,Male,Admission,2/8/2020,3
1,Female,Admission,6/21/2020,17
2,Female,Classroom,4/18/2020,26
6,Male,StudentLife,6/14/2020,11
8,Male,News,9/25/2020,31
-2,Unknown,Planning,5/17/2020,33
-3,Unknown,SchoolHistory,11/12/2020,33
2,Female,SchoolHistory,6/17/2020,10
4,Female,Admission,9/18/2020,16
-1,Unknown,Classroom,11/1/2020,19
-5,Unknown,Admission,12/21/2020,5
0,Female,Admission,8/3/2020,35
-3,Unknown,Classroom,3/28/2020,9
-3,Unknown,StudentLife,3/3/2020,3
-1,Unknown,Admission,6/3/2020,20
-3,Unknown,Planning,4/10/2020,13
5,Female,Admission,7/29/2020,25
-5,Unknown,StudentLife,12/3/2020,19
-4,Unknown,SchoolHistory,3/11/2020,25
8,Male,Classroom,9/14/2020,30
-3,Unknown,StudentLife,4/7/2020,6
5,Female,MainPage,1/2/2021,30
9,Male,StudentLife,4/26/2020,21
0,Female,Classroom,7/14/2020,20
-1,Unknown,Planning,4/18/2020,21
0,Female,News,9/11/2020,3
6,Male,SchoolHistory,1/7/2021,39
9,Male,Admission,2/13/2020,9
10,Male,StudentLife,10/8/2020,39
-4,Unknown,StudentLife,8/3/2020,4
0,Female,News,9/11/2020,31
7,Male,Planning,12/17/2020,37
3,Female,News,2/14/2020,19
2,Female,MainPage,2/7/2020,14
4,Female,Admission,3/15/2020,22
2,Female,Classroom,8/13/2020,17
2,Female,Classroom,2/19/2020,4
9,Male,MainPage,2/24/2020,7
8,Male,SchoolHistory,10/21/2020,14
-3,Unknown,News,6/23/2020,22
-1,Unknown,Admission,10/28/2020,24
3,Female,News,5/31/2020,30
3,Female,MainPage,8/5/2020,29
5,Female,News,7/21/2020,39
0,Female,News,4/7/2020,32
3,Female,News,4/10/2020,5
-3,Unknown,Classroom,10/15/2020,26
10,Male,SchoolHistory,1/29/2021,39
-2,Unknown,SchoolHistory,7/24/2020,5
0,Female,SchoolHistory,11/12/2020,27
0,Female,MainPage,5/8/2020,23
3,Female,Planning,6/11/2020,40
1,Female,Planning,9/16/2020,14
6,Male,Planning,3/15/2020,8
-1,Unknown,Planning,7/4/2020,25
4,Female,StudentLife,2/23/2020,21
7,Male,SchoolHistory,5/17/2020,28
4,Female,StudentLife,12/23/2020,34
5,Female,StudentLife,6/14/2020,7
8,Male,StudentLife,11/9/2020,13
8,Male,Classroom,9/22/2020,11
4,Female,Classroom,9/24/2020,11
5,Female,Classroom,9/10/2020,5
-4,Unknown,News,7/18/2020,16
-5,Unknown,MainPage,10/16/2020,36
9,Male,News,11/6/2020,40
1,Female,MainPage,3/13/2020,7
5,Female,Admission,1/30/2020,9
-1,Unknown,MainPage,7/16/2020,9
2,Female,Classroom,5/14/2020,11
2,Female,StudentLife,2/10/2020,8
1,Female,Classroom,9/11/2020,32
1,Female,News,7/13/2020,13
2,Female,News,9/10/2020,32
7,Male,Classroom,10/27/2020,16
8,Male,Planning,12/12/2020,28
6,Male,News,2/11/2020,27
9,Male,SchoolHistory,2/15/2020,29
6,Male,Admission,12/7/2020,23
-3,Unknown,MainPage,4/7/2020,37
9,Male,StudentLife,3/10/2020,34
-1,Unknown,News,12/30/2020,19
-1,Unknown,SchoolHistory,9/19/2020,13
2,Female,MainPage,5/10/2020,17
-3,Unknown,SchoolHistory,1/12/2021,31
8,Male,Admission,6/11/2020,30
4,Female,SchoolHistory,4/24/2020,11
7,Male,News,8/7/2020,31
8,Male,MainPage,9/17/2020,29
3,Female,SchoolHistory,4/25/2020,21
0,Female,Classroom,5/7/2020,9
-5,Unknown,StudentLife,3/30/2020,11
-3,Unknown,News,11/26/2020,33
4,Female,Planning,3/10/2020,24
-4,Unknown,SchoolHistory,4/23/2020,3
3,Female,Classroom,8/24/2020,14
-1,Unknown,Admission,10/31/2020,27
-1,Unknown,Admission,12/15/2020,36
8,Male,Planning,11/5/2020,15
2,Female,Admission,12/6/2020,19
3,Female,MainPage,3/14/2020,29
4,Female,SchoolHistory,8/8/2020,10
-2,Unknown,News,5/4/2020,6
1,Female,Admission,1/28/2020,24
7,Male,News,12/2/2020,17
4,Female,Planning,8/22/2020,3
-2,Unknown,MainPage,4/9/2020,15
8,Male,Admission,4/8/2020,22
3,Female,StudentLife,10/18/2020,5
9,Male,Classroom,2/2/2021,14
7,Male,StudentLife,12/19/2020,7
-2,Unknown,Planning,8/18/2020,26
9,Male,Planning,2/17/2020,19
-4,Unknown,Admission,5/16/2020,26
5,Female,Admission,5/6/2020,40
9,Male,News,9/21/2020,3
-1,Unknown,Admission,8/28/2020,22
9,Male,MainPage,8/15/2020,29
4,Female,StudentLife,5/15/2020,19
9,Male,SchoolHistory,12/10/2020,6
0,Female,News,11/13/2020,28
4,Female,StudentLife,8/30/2020,38
4,Female,Planning,4/26/2020,11
1,Female,Classroom,7/5/2020,36
-4,Unknown,Classroom,8/3/2020,37
1,Female,News,11/26/2020,4
2,Female,Admission,6/23/2020,36
-2,Unknown,Admission,8/7/2020,32
9,Male,SchoolHistory,5/13/2020,13
8,Male,News,1/15/2021,27
10,Male,Classroom,3/20/2020,5
-1,Unknown,News,3/1/2020,13
-3,Unknown,Planning,11/6/2020,39
0,Female,SchoolHistory,6/3/2020,40
9,Male,Admission,5/7/2020,3
0,Female,Classroom,10/9/2020,32
6,Male,News,6/15/2020,29
0,Female,MainPage,6/11/2020,28
1,Female,Planning,7/8/2020,14
-2,Unknown,Planning,11/3/2020,24
-5,Unknown,SchoolHistory,4/28/2020,17
4,Female,Admission,11/5/2020,29
-3,Unknown,SchoolHistory,8/19/2020,6
8,Male,Admission,5/11/2020,36
8,Male,News,7/31/2020,39
1,Female,Planning,12/25/2020,14
3,Female,StudentLife,8/25/2020,10
-5,Unknown,News,10/5/2020,3
9,Male,MainPage,4/4/2020,30
-3,Unknown,MainPage,2/18/2020,16
7,Male,StudentLife,9/13/2020,30
1,Female,StudentLife,9/7/2020,16
-1,Unknown,SchoolHistory,7/24/2020,23
5,Female,StudentLife,8/11/2020,30
2,Female,Classroom,9/1/2020,36
2,Female,MainPage,2/2/2020,29
