id,gender,game,theme,date,stayTime
-5,Unknown,Snake,Environment,2022-01-27 09:31:55,13
8,Male,Snake,Environment,2022-01-28 23:28:58,15
0,Female,Crush,Recycle,2022-01-29 21:59:24,11
5,Female,Treasure Hunt,School,2022-01-27 04:48:35,12
-1,Unknown,Snake,Environment,2022-01-27 16:28:35,19
9,Male,Snake,Environment,2022-01-27 19:11:06,23
5,Female,Treasure Hunt,School,2022-01-30 10:55:02,22
-1,Unknown,Snake,Environment,2022-01-30 17:50:09,13
7,Male,Crush,Recycle,2022-01-30 20:51:51,18
10,Male,Snake,Environment,2022-01-30 17:31:47,17
6,Male,Treasure Hunt,School,2022-01-28 20:53:13,19
0,Female,Crush,Recycle,2022-01-29 07:47:44,14
1,Female,Snake,Environment,2022-01-28 00:08:01,25
-3,Unknown,Snake,Environment,2022-01-29 00:41:06,7
6,Male,Snake,Environment,2022-01-27 05:17:47,24
-2,Unknown,Treasure Hunt,School,2022-01-29 03:02:13,35
9,Male,Crush,Recycle,2022-01-28 23:38:24,31
1,Female,Treasure Hunt,School,2022-01-27 10:42:53,21
-1,Unknown,Crush,Recycle,2022-01-28 08:44:13,17
9,Male,Snake,Environment,2022-01-29 11:59:33,34
5,Female,Treasure Hunt,School,2022-01-29 23:26:48,8
9,Male,Crush,Recycle,2022-01-28 17:33:02,18
4,Female,Snake,Environment,2022-01-29 03:37:59,29
4,Female,Snake,Environment,2022-01-30 11:47:58,13
7,Male,Treasure Hunt,School,2022-01-27 13:00:26,32
9,Male,Crush,Recycle,2022-01-29 19:58:05,33
7,Male,Snake,Environment,2022-01-29 17:42:44,18
2,Female,Crush,Recycle,2022-01-27 22:25:32,26
5,Female,Crush,Recycle,2022-01-27 15:54:51,6
3,Female,Crush,Recycle,2022-01-30 05:50:50,21
-1,Unknown,Crush,Recycle,2022-01-27 17:09:22,8
10,Male,Treasure Hunt,School,2022-01-27 03:17:50,32
2,Female,Snake,Environment,2022-01-27 06:39:24,22
2,Female,Crush,Recycle,2022-01-29 05:52:23,35
9,Male,Treasure Hunt,School,2022-01-29 21:55:54,14
0,Female,Treasure Hunt,School,2022-01-30 18:01:35,25
2,Female,Treasure Hunt,School,2022-01-30 21:56:29,32
9,Male,Treasure Hunt,School,2022-01-27 10:37:40,13
2,Female,Treasure Hunt,School,2022-01-29 22:17:39,23
-1,Unknown,Crush,Recycle,2022-01-29 07:43:48,20
3,Female,Snake,Environment,2022-01-27 04:09:06,24
-3,Unknown,Snake,Environment,2022-01-28 11:15:47,20
-2,Unknown,Crush,Recycle,2022-01-29 19:03:53,22
10,Male,Treasure Hunt,School,2022-01-27 19:14:39,9
9,Male,Crush,Recycle,2022-01-30 03:21:59,12
-5,Unknown,Crush,Recycle,2022-01-29 08:19:09,30
10,Male,Treasure Hunt,School,2022-01-30 02:02:23,24
9,Male,Crush,Recycle,2022-01-30 01:47:30,18
8,Male,Treasure Hunt,School,2022-01-29 07:42:43,4
9,Male,Treasure Hunt,School,2022-01-30 02:42:29,35
6,Male,Treasure Hunt,School,2022-01-29 06:45:12,35
2,Female,Snake,Environment,2022-01-28 16:31:49,14
-5,Unknown,Treasure Hunt,School,2022-01-27 02:09:11,13
5,Female,Crush,Recycle,2022-01-30 04:10:34,9
-2,Unknown,Crush,Recycle,2022-01-28 21:53:14,26
0,Female,Treasure Hunt,School,2022-01-29 06:42:47,9
5,Female,Treasure Hunt,School,2022-01-28 04:56:19,29
0,Female,Treasure Hunt,School,2022-01-28 20:42:22,35
3,Female,Snake,Environment,2022-01-30 06:55:59,35
6,Male,Treasure Hunt,School,2022-01-29 10:49:39,31
3,Female,Snake,Environment,2022-01-29 15:32:34,24
5,Female,Crush,Recycle,2022-01-30 10:38:24,3
10,Male,Treasure Hunt,School,2022-01-27 16:58:22,30
6,Male,Snake,Environment,2022-01-27 02:01:45,33
3,Female,Crush,Recycle,2022-01-28 04:07:32,22
-3,Unknown,Treasure Hunt,School,2022-01-29 11:39:55,19
-1,Unknown,Treasure Hunt,School,2022-01-30 13:23:07,6
10,Male,Treasure Hunt,School,2022-01-30 14:42:07,29
-3,Unknown,Treasure Hunt,School,2022-01-30 01:18:50,19
-3,Unknown,Treasure Hunt,School,2022-01-27 11:43:45,8
-1,Unknown,Crush,Recycle,2022-01-27 15:00:40,8
8,Male,Treasure Hunt,School,2022-01-30 13:44:01,21
1,Female,Crush,Recycle,2022-01-28 01:17:12,31
8,Male,Snake,Environment,2022-01-29 08:48:26,33
0,Female,Crush,Recycle,2022-01-30 09:52:51,29
9,Male,Crush,Recycle,2022-01-30 13:00:03,5
4,Female,Treasure Hunt,School,2022-01-28 05:37:42,11
2,Female,Crush,Recycle,2022-01-28 18:38:46,30
3,Female,Crush,Recycle,2022-01-28 03:09:02,6
-3,Unknown,Crush,Recycle,2022-01-29 14:21:34,7
5,Female,Treasure Hunt,School,2022-01-27 19:57:35,10
4,Female,Treasure Hunt,School,2022-01-29 09:44:08,33
1,Female,Treasure Hunt,School,2022-01-28 18:27:15,34
10,Male,Snake,Environment,2022-01-30 17:23:13,15
0,Female,Treasure Hunt,School,2022-01-30 02:03:39,31
10,Male,Crush,Recycle,2022-01-28 21:35:34,6
1,Female,Treasure Hunt,School,2022-01-30 18:20:23,33
1,Female,Snake,Environment,2022-01-30 20:21:12,4
-2,Unknown,Treasure Hunt,School,2022-01-27 21:26:12,31
4,Female,Snake,Environment,2022-01-27 01:03:03,10
10,Male,Crush,Recycle,2022-01-30 17:46:01,20
2,Female,Crush,Recycle,2022-01-27 02:28:00,20
-1,Unknown,Crush,Recycle,2022-01-27 10:04:47,25
1,Female,Treasure Hunt,School,2022-01-28 21:55:52,4
4,Female,Snake,Environment,2022-01-29 01:34:51,23
0,Female,Snake,Environment,2022-01-30 18:46:57,18
9,Male,Snake,Environment,2022-01-29 17:59:11,21
6,Male,Crush,Recycle,2022-01-27 00:50:36,28
-2,Unknown,Snake,Environment,2022-01-29 12:10:27,31
8,Male,Snake,Environment,2022-01-28 03:25:59,4
-2,Unknown,Snake,Environment,2022-01-28 09:58:16,18
10,Male,Crush,Recycle,2022-01-30 13:42:18,23
3,Female,Crush,Recycle,2022-01-30 02:28:17,7
0,Female,Treasure Hunt,School,2022-01-30 15:52:15,33
-2,Unknown,Snake,Environment,2022-01-27 10:36:27,34
2,Female,Snake,Environment,2022-01-29 20:41:03,6
5,Female,Treasure Hunt,School,2022-01-28 13:10:21,33
1,Female,Snake,Environment,2022-01-29 20:28:47,12
10,Male,Crush,Recycle,2022-01-30 13:10:12,23
2,Female,Snake,Environment,2022-01-27 03:31:59,33
1,Female,Treasure Hunt,School,2022-01-27 12:09:15,9
9,Male,Snake,Environment,2022-01-28 05:39:19,23
-3,Unknown,Crush,Recycle,2022-01-30 17:55:20,17
4,Female,Crush,Recycle,2022-01-28 08:23:41,22
5,Female,Crush,Recycle,2022-01-28 04:02:21,26
2,Female,Crush,Recycle,2022-01-27 13:20:39,9
6,Male,Crush,Recycle,2022-01-30 18:16:32,10
-1,Unknown,Treasure Hunt,School,2022-01-27 02:34:09,7
-3,Unknown,Snake,Environment,2022-01-29 02:04:34,19
-3,Unknown,Treasure Hunt,School,2022-01-27 04:58:31,16
0,Female,Snake,Environment,2022-01-27 08:13:06,13
-1,Unknown,Snake,Environment,2022-01-29 15:35:25,3
7,Male,Crush,Recycle,2022-01-29 14:42:03,4
-1,Unknown,Snake,Environment,2022-01-29 00:24:20,16
-3,Unknown,Treasure Hunt,School,2022-01-29 06:12:44,6
0,Female,Treasure Hunt,School,2022-01-30 22:38:29,15
2,Female,Snake,Environment,2022-01-28 16:03:25,20
5,Female,Crush,Recycle,2022-01-28 08:48:39,31
7,Male,Snake,Environment,2022-01-29 11:01:11,17
7,Male,Snake,Environment,2022-01-29 14:53:15,17
1,Female,Crush,Recycle,2022-01-27 15:11:27,15
0,Female,Treasure Hunt,School,2022-01-28 02:31:28,17
-3,Unknown,Treasure Hunt,School,2022-01-30 00:48:34,18
3,Female,Treasure Hunt,School,2022-01-29 03:59:44,3
-2,Unknown,Snake,Environment,2022-01-30 02:32:18,19
8,Male,Snake,Environment,2022-01-28 01:26:19,7
-1,Unknown,Crush,Recycle,2022-01-28 07:52:50,13
0,Female,Crush,Recycle,2022-01-28 20:22:35,18
-5,Unknown,Snake,Environment,2022-01-29 18:43:05,17
-4,Unknown,Snake,Environment,2022-01-29 15:49:05,8
9,Male,Snake,Environment,2022-01-27 05:29:17,23
8,Male,Snake,Environment,2022-01-27 09:17:04,11
-4,Unknown,Snake,Environment,2022-01-30 19:12:09,12
4,Female,Treasure Hunt,School,2022-01-30 23:57:57,16
5,Female,Crush,Recycle,2022-01-27 17:07:38,24
6,Male,Treasure Hunt,School,2022-01-30 11:04:51,12
3,Female,Crush,Recycle,2022-01-28 03:09:23,16
-5,Unknown,Crush,Recycle,2022-01-30 13:27:56,3
9,Male,Snake,Environment,2022-01-30 14:24:18,13
7,Male,Treasure Hunt,School,2022-01-29 21:34:31,19
-5,Unknown,Crush,Recycle,2022-01-28 07:46:24,16
-3,Unknown,Treasure Hunt,School,2022-01-28 03:38:33,14
3,Female,Snake,Environment,2022-01-30 20:51:24,17
-5,Unknown,Treasure Hunt,School,2022-01-30 06:31:17,15
4,Female,Snake,Environment,2022-01-27 06:24:04,31
9,Male,Snake,Environment,2022-01-29 11:44:19,16
6,Male,Snake,Environment,2022-01-28 05:51:40,28
10,Male,Snake,Environment,2022-01-29 12:24:22,7
10,Male,Treasure Hunt,School,2022-01-28 05:34:28,12
-4,Unknown,Crush,Recycle,2022-01-29 05:55:09,27
8,Male,Treasure Hunt,School,2022-01-28 01:11:36,17
-4,Unknown,Treasure Hunt,School,2022-01-28 06:57:05,16
10,Male,Treasure Hunt,School,2022-01-30 02:50:46,22
-2,Unknown,Snake,Environment,2022-01-30 14:54:24,15
-4,Unknown,Snake,Environment,2022-01-29 13:37:33,3
5,Female,Snake,Environment,2022-01-28 22:21:25,4
1,Female,Treasure Hunt,School,2022-01-29 12:46:55,27
5,Female,Crush,Recycle,2022-01-30 14:34:53,21
-5,Unknown,Snake,Environment,2022-01-30 06:55:15,15
-1,Unknown,Snake,Environment,2022-01-28 06:40:17,11
6,Male,Crush,Recycle,2022-01-30 10:40:19,27
7,Male,Treasure Hunt,School,2022-01-30 04:24:25,29
8,Male,Treasure Hunt,School,2022-01-27 19:02:45,9
2,Female,Snake,Environment,2022-01-29 18:29:48,21
2,Female,Crush,Recycle,2022-01-30 10:50:11,29
9,Male,Treasure Hunt,School,2022-01-27 08:27:56,32
-5,Unknown,Crush,Recycle,2022-01-30 19:27:52,24
10,Male,Crush,Recycle,2022-01-27 08:08:08,20
9,Male,Crush,Recycle,2022-01-27 06:41:27,35
5,Female,Crush,Recycle,2022-01-27 06:23:47,4
9,Male,Snake,Environment,2022-01-29 13:46:47,5
9,Male,Crush,Recycle,2022-01-27 19:54:34,14
4,Female,Treasure Hunt,School,2022-01-28 06:28:37,22
-3,Unknown,Treasure Hunt,School,2022-01-27 01:13:26,15
9,Male,Treasure Hunt,School,2022-01-27 11:56:56,15
4,Female,Treasure Hunt,School,2022-01-27 16:33:59,21
10,Male,Treasure Hunt,School,2022-01-27 14:14:48,15
10,Male,Treasure Hunt,School,2022-01-30 07:11:53,13
5,Female,Snake,Environment,2022-01-30 21:35:07,26
-5,Unknown,Crush,Recycle,2022-01-28 18:10:48,30
-4,Unknown,Crush,Recycle,2022-01-27 00:39:49,4
0,Female,Crush,Recycle,2022-01-29 03:55:34,25
1,Female,Crush,Recycle,2022-01-27 18:33:32,25
-3,Unknown,Treasure Hunt,School,2022-01-30 16:44:21,23
-3,Unknown,Snake,Environment,2022-01-27 12:24:29,10
9,Male,Snake,Environment,2022-01-27 10:27:17,8
-4,Unknown,Treasure Hunt,School,2022-01-30 14:07:13,21
6,Male,Treasure Hunt,School,2022-01-27 22:04:57,7
0,Female,Treasure Hunt,School,2022-01-29 03:19:29,33
-1,Unknown,Crush,Recycle,2022-01-28 00:04:41,19
0,Female,Snake,Environment,2022-01-28 00:29:50,14
1,Female,Crush,Recycle,2022-01-28 17:41:18,24
8,Male,Treasure Hunt,School,2022-01-30 19:42:34,25
9,Male,Crush,Recycle,2022-01-30 00:47:47,22
-3,Unknown,Snake,Environment,2022-01-29 16:15:57,17
1,Female,Snake,Environment,2022-01-30 07:32:15,23
10,Male,Snake,Environment,2022-01-27 17:41:02,18
5,Female,Crush,Recycle,2022-01-27 08:15:05,5
10,Male,Snake,Environment,2022-01-29 23:42:39,6
4,Female,Treasure Hunt,School,2022-01-27 01:27:03,8
2,Female,Treasure Hunt,School,2022-01-28 12:26:18,29
1,Female,Crush,Recycle,2022-01-30 05:25:06,10
-4,Unknown,Crush,Recycle,2022-01-28 11:00:55,30
-3,Unknown,Crush,Recycle,2022-01-30 09:24:54,5
1,Female,Treasure Hunt,School,2022-01-27 12:50:56,18
-3,Unknown,Treasure Hunt,School,2022-01-28 05:30:09,25
3,Female,Crush,Recycle,2022-01-27 17:58:10,32
-1,Unknown,Crush,Recycle,2022-01-29 15:34:32,24
8,Male,Treasure Hunt,School,2022-01-30 04:33:27,21
0,Female,Treasure Hunt,School,2022-01-27 15:11:03,5
7,Male,Snake,Environment,2022-01-28 18:20:27,10
-4,Unknown,Snake,Environment,2022-01-29 16:47:27,22
-5,Unknown,Snake,Environment,2022-01-30 05:17:32,8
4,Female,Snake,Environment,2022-01-28 23:06:45,34
-1,Unknown,Treasure Hunt,School,2022-01-28 17:17:36,7
3,Female,Treasure Hunt,School,2022-01-28 23:55:21,22
5,Female,Snake,Environment,2022-01-28 01:38:39,21
1,Female,Treasure Hunt,School,2022-01-28 23:05:50,20
8,Male,Treasure Hunt,School,2022-01-29 14:22:30,6
7,Male,Crush,Recycle,2022-01-30 06:02:03,20
-2,Unknown,Crush,Recycle,2022-01-29 23:32:43,18
9,Male,Snake,Environment,2022-01-28 13:12:49,14
7,Male,Crush,Recycle,2022-01-28 17:19:05,7
6,Male,Crush,Recycle,2022-01-29 23:31:51,32
7,Male,Snake,Environment,2022-01-27 21:38:29,19
-4,Unknown,Treasure Hunt,School,2022-01-29 14:02:08,28
9,Male,Treasure Hunt,School,2022-01-28 05:37:35,11
9,Male,Snake,Environment,2022-01-28 06:54:43,23
-1,Unknown,Snake,Environment,2022-01-27 04:59:32,26
2,Female,Treasure Hunt,School,2022-01-27 22:22:35,3
5,Female,Crush,Recycle,2022-01-30 22:10:28,26
1,Female,Treasure Hunt,School,2022-01-30 06:36:59,30
-5,Unknown,Snake,Environment,2022-01-28 22:22:22,26
-1,Unknown,Snake,Environment,2022-01-28 20:48:36,24
-3,Unknown,Snake,Environment,2022-01-29 13:47:20,14
6,Male,Treasure Hunt,School,2022-01-27 21:43:06,26
9,Male,Treasure Hunt,School,2022-01-27 09:44:13,19
5,Female,Crush,Recycle,2022-01-29 23:03:42,7
4,Female,Crush,Recycle,2022-01-27 07:54:51,16
5,Female,Snake,Environment,2022-01-29 19:38:47,4
5,Female,Treasure Hunt,School,2022-01-28 00:25:36,11
1,Female,Crush,Recycle,2022-01-30 11:39:25,32
8,Male,Crush,Recycle,2022-01-29 05:48:27,20
-5,Unknown,Snake,Environment,2022-01-30 07:23:52,32
1,Female,Snake,Environment,2022-01-29 11:58:30,9
-5,Unknown,Treasure Hunt,School,2022-01-29 07:33:28,7
2,Female,Crush,Recycle,2022-01-29 19:38:40,20
8,Male,Treasure Hunt,School,2022-01-28 15:38:25,4
10,Male,Snake,Environment,2022-01-27 03:52:16,15
-5,Unknown,Snake,Environment,2022-01-29 17:44:59,25
4,Female,Treasure Hunt,School,2022-01-28 02:55:56,13
7,Male,Crush,Recycle,2022-01-30 22:31:55,6
6,Male,Snake,Environment,2022-01-27 21:56:34,32
-4,Unknown,Crush,Recycle,2022-01-27 14:18:10,28
0,Female,Treasure Hunt,School,2022-01-30 11:23:53,25
9,Male,Snake,Environment,2022-01-30 08:34:09,19
5,Female,Snake,Environment,2022-01-27 05:10:23,33
2,Female,Treasure Hunt,School,2022-01-28 08:17:55,3
3,Female,Treasure Hunt,School,2022-01-28 21:21:33,7
2,Female,Crush,Recycle,2022-01-28 12:39:25,29
7,Male,Snake,Environment,2022-01-30 16:21:04,19
4,Female,Snake,Environment,2022-01-29 08:02:13,28
-1,Unknown,Crush,Recycle,2022-01-30 06:08:17,30
3,Female,Treasure Hunt,School,2022-01-30 02:36:52,28
-2,Unknown,Snake,Environment,2022-01-29 12:06:50,17
-1,Unknown,Crush,Recycle,2022-01-30 08:36:12,22
3,Female,Crush,Recycle,2022-01-29 11:17:42,25
7,Male,Snake,Environment,2022-01-28 19:59:42,29
2,Female,Crush,Recycle,2022-01-28 04:03:23,12
1,Female,Treasure Hunt,School,2022-01-30 14:53:19,35
8,Male,Crush,Recycle,2022-01-30 19:45:09,6
10,Male,Crush,Recycle,2022-01-29 06:17:00,8
0,Female,Snake,Environment,2022-01-27 19:38:11,23
2,Female,Crush,Recycle,2022-01-28 19:51:30,29
10,Male,Snake,Environment,2022-01-30 18:35:35,3
0,Female,Treasure Hunt,School,2022-01-28 07:05:37,12
10,Male,Crush,Recycle,2022-01-30 17:59:50,32
5,Female,Treasure Hunt,School,2022-01-29 20:54:15,27
-3,Unknown,Crush,Recycle,2022-01-28 17:24:56,10
-1,Unknown,Crush,Recycle,2022-01-27 18:48:04,20
-4,Unknown,Snake,Environment,2022-01-28 21:35:35,24
-5,Unknown,Snake,Environment,2022-01-28 22:49:41,17
-5,Unknown,Treasure Hunt,School,2022-01-29 09:52:19,15
6,Male,Treasure Hunt,School,2022-01-29 20:43:28,15
9,Male,Snake,Environment,2022-01-29 18:20:00,6
9,Male,Snake,Environment,2022-01-28 14:11:40,19
2,Female,Crush,Recycle,2022-01-29 05:51:50,19
-1,Unknown,Treasure Hunt,School,2022-01-27 01:28:31,13
-5,Unknown,Treasure Hunt,School,2022-01-28 11:46:08,11
7,Male,Crush,Recycle,2022-01-28 22:59:21,30
9,Male,Treasure Hunt,School,2022-01-28 21:42:33,11
6,Male,Crush,Recycle,2022-01-27 20:54:53,3
-1,Unknown,Snake,Environment,2022-01-27 13:25:13,12
5,Female,Treasure Hunt,School,2022-01-30 15:04:42,6
-1,Unknown,Crush,Recycle,2022-01-30 21:31:37,5
6,Male,Snake,Environment,2022-01-28 16:12:59,28
3,Female,Snake,Environment,2022-01-29 08:23:32,23
9,Male,Treasure Hunt,School,2022-01-28 02:15:34,5
5,Female,Crush,Recycle,2022-01-30 01:01:25,7
4,Female,Snake,Environment,2022-01-28 19:00:50,11
7,Male,Crush,Recycle,2022-01-28 13:10:27,5
9,Male,Crush,Recycle,2022-01-29 18:39:59,5
8,Male,Crush,Recycle,2022-01-27 00:53:51,25
9,Male,Crush,Recycle,2022-01-30 19:21:01,21
5,Female,Crush,Recycle,2022-01-29 23:31:52,26
-4,Unknown,Treasure Hunt,School,2022-01-30 02:05:01,9
5,Female,Treasure Hunt,School,2022-01-30 01:39:52,16
8,Male,Crush,Recycle,2022-01-30 17:10:57,33
0,Female,Snake,Environment,2022-01-27 10:33:27,18
3,Female,Treasure Hunt,School,2022-01-29 11:25:04,31
6,Male,Snake,Environment,2022-01-27 16:14:54,33
-3,Unknown,Snake,Environment,2022-01-30 22:24:34,29
-4,Unknown,Crush,Recycle,2022-01-28 10:02:55,10
2,Female,Treasure Hunt,School,2022-01-28 23:30:01,7
8,Male,Snake,Environment,2022-01-30 02:14:07,8
5,Female,Treasure Hunt,School,2022-01-29 12:24:22,28
0,Female,Treasure Hunt,School,2022-01-28 00:46:12,11
-5,Unknown,Crush,Recycle,2022-01-28 09:15:19,9
5,Female,Treasure Hunt,School,2022-01-29 18:02:50,3
6,Male,Crush,Recycle,2022-01-28 17:14:39,14
-4,Unknown,Crush,Recycle,2022-01-28 14:45:05,15
4,Female,Crush,Recycle,2022-01-27 20:43:41,20
7,Male,Treasure Hunt,School,2022-01-27 14:02:33,26
-1,Unknown,Snake,Environment,2022-01-27 20:34:35,3
8,Male,Treasure Hunt,School,2022-01-28 09:51:56,5
-2,Unknown,Treasure Hunt,School,2022-01-27 04:07:03,7
-2,Unknown,Treasure Hunt,School,2022-01-29 09:19:06,5
10,Male,Treasure Hunt,School,2022-01-30 21:22:35,21
-2,Unknown,Treasure Hunt,School,2022-01-28 02:10:05,31
7,Male,Crush,Recycle,2022-01-28 18:18:42,3
7,Male,Treasure Hunt,School,2022-01-28 05:28:30,31
2,Female,Treasure Hunt,School,2022-01-27 11:35:11,22
-2,Unknown,Snake,Environment,2022-01-27 17:52:55,3
-2,Unknown,Crush,Recycle,2022-01-27 15:56:09,22
-3,Unknown,Crush,Recycle,2022-01-30 04:05:36,10
7,Male,Treasure Hunt,School,2022-01-29 17:21:11,4
-5,Unknown,Snake,Environment,2022-01-30 08:18:32,29
-1,Unknown,Snake,Environment,2022-01-30 01:17:30,16
9,Male,Treasure Hunt,School,2022-01-30 10:22:23,8
0,Female,Crush,Recycle,2022-01-28 20:25:37,4
4,Female,Crush,Recycle,2022-01-28 21:52:40,16
2,Female,Treasure Hunt,School,2022-01-30 18:19:08,13
8,Male,Snake,Environment,2022-01-29 20:05:15,31
2,Female,Snake,Environment,2022-01-29 01:18:20,17
-2,Unknown,Crush,Recycle,2022-01-28 04:44:45,23
0,Female,Treasure Hunt,School,2022-01-27 12:22:02,24
-2,Unknown,Snake,Environment,2022-01-28 08:44:57,5
-3,Unknown,Treasure Hunt,School,2022-01-30 01:53:21,17
4,Female,Treasure Hunt,School,2022-01-28 01:12:01,11
7,Male,Treasure Hunt,School,2022-01-27 12:24:53,6
1,Female,Crush,Recycle,2022-01-28 04:20:10,8
8,Male,Crush,Recycle,2022-01-29 04:46:10,23
6,Male,Treasure Hunt,School,2022-01-27 00:38:24,11
-1,Unknown,Crush,Recycle,2022-01-29 03:44:32,5
1,Female,Crush,Recycle,2022-01-30 15:52:44,15
-1,Unknown,Treasure Hunt,School,2022-01-29 17:14:20,22
9,Male,Crush,Recycle,2022-01-30 07:47:59,5
5,Female,Treasure Hunt,School,2022-01-28 09:08:51,11
-3,Unknown,Treasure Hunt,School,2022-01-28 03:14:01,4
9,Male,Crush,Recycle,2022-01-27 21:44:25,19
3,Female,Treasure Hunt,School,2022-01-30 06:47:49,8
-2,Unknown,Crush,Recycle,2022-01-30 19:03:59,14
4,Female,Crush,Recycle,2022-01-27 10:40:38,3
-1,Unknown,Snake,Environment,2022-01-27 13:52:11,15
0,Female,Crush,Recycle,2022-01-28 08:46:15,4
-1,Unknown,Crush,Recycle,2022-01-30 01:26:42,3
8,Male,Snake,Environment,2022-01-29 08:56:55,4
4,Female,Snake,Environment,2022-01-27 22:06:19,13
0,Female,Treasure Hunt,School,2022-01-27 23:04:01,29
7,Male,Snake,Environment,2022-01-30 02:48:34,23
7,Male,Treasure Hunt,School,2022-01-30 06:06:13,32
-2,Unknown,Crush,Recycle,2022-01-27 01:13:00,23
6,Male,Crush,Recycle,2022-01-27 09:19:32,3
-5,Unknown,Snake,Environment,2022-01-29 09:57:04,27
1,Female,Snake,Environment,2022-01-27 11:00:05,10
8,Male,Snake,Environment,2022-01-30 20:41:34,10
-2,Unknown,Crush,Recycle,2022-01-28 12:27:27,21
1,Female,Snake,Environment,2022-01-27 20:56:04,13
9,Male,Treasure Hunt,School,2022-01-29 19:07:34,4
-2,Unknown,Crush,Recycle,2022-01-28 08:32:34,3
-3,Unknown,Crush,Recycle,2022-01-27 18:57:54,22
-3,Unknown,Treasure Hunt,School,2022-01-30 17:06:40,27
0,Female,Snake,Environment,2022-01-27 05:45:18,13
-3,Unknown,Treasure Hunt,School,2022-01-28 11:37:11,35
-3,Unknown,Treasure Hunt,School,2022-01-27 17:56:16,27
2,Female,Treasure Hunt,School,2022-01-28 14:10:42,5
4,Female,Treasure Hunt,School,2022-01-27 09:42:32,23
0,Female,Snake,Environment,2022-01-29 10:52:43,9
8,Male,Snake,Environment,2022-01-27 21:05:03,14
6,Male,Snake,Environment,2022-01-29 22:21:31,12
0,Female,Crush,Recycle,2022-01-27 13:12:30,17
-1,Unknown,Treasure Hunt,School,2022-01-30 01:14:50,33
-1,Unknown,Snake,Environment,2022-01-28 04:33:45,3
8,Male,Treasure Hunt,School,2022-01-30 16:38:33,33
0,Female,Crush,Recycle,2022-01-27 12:21:19,9
-3,Unknown,Snake,Environment,2022-01-29 21:05:56,5
-1,Unknown,Snake,Environment,2022-01-29 01:20:43,34
9,Male,Crush,Recycle,2022-01-27 22:17:13,29
-4,Unknown,Crush,Recycle,2022-01-30 08:56:52,14
1,Female,Crush,Recycle,2022-01-28 14:15:35,33
